ix,iy,x_m,y_m,depth_m
94,23,220.0,15.0,9.2
95,23,225.0,15.0,9.25
96,23,230.0,15.0,9.3
97,23,235.0,15.0,9.35
98,23,240.0,15.0,9.4
99,23,245.0,15.0,9.45
100,23,250.0,15.0,9.5
0,24,-250.0,20.0,4.5
1,24,-245.0,20.0,4.55
2,24,-240.0,20.0,4.6
3,24,-235.0,20.0,4.65
4,24,-230.0,20.0,4.7
5,24,-225.0,20.0,4.75
6,24,-220.0,20.0,4.8
7,24,-215.0,20.0,4.85
8,24,-210.0,20.0,4.9
9,24,-205.0,20.0,4.95
10,24,-200.0,20.0,5.0
11,24,-195.0,20.0,5.05
12,24,-190.0,20.0,5.1
13,24,-185.0,20.0,5.15
14,24,-180.0,20.0,5.2
15,24,-175.0,20.0,5.25
16,24,-170.0,20.0,5.3
17,24,-165.0,20.0,5.35
18,24,-160.0,20.0,5.4
19,24,-155.0,20.0,5.45
20,24,-150.0,20.0,5.5
21,24,-145.0,20.0,5.55
22,24,-140.0,20.0,5.6
23,24,-135.0,20.0,5.65
24,24,-130.0,20.0,5.7
25,24,-125.0,20.0,5.75
26,24,-120.0,20.0,5.8
27,24,-115.0,20.0,5.85
28,24,-110.0,20.0,5.9
29,24,-105.0,20.0,5.95
30,24,-100.0,20.0,6.0
31,24,-95.0,20.0,6.05
32,24,-90.0,20.0,6.1
33,24,-85.0,20.0,6.15
34,24,-80.0,20.0,6.2
35,24,-75.0,20.0,6.25
36,24,-70.0,20.0,6.3
37,24,-65.0,20.0,6.35
38,24,-60.0,20.0,6.4
39,24,-55.0,20.0,6.45
40,24,-50.0,20.0,6.5
41,24,-45.0,20.0,6.55
42,24,-40.0,20.0,6.6
43,24,-35.0,20.0,6.65
44,24,-30.0,20.0,6.7
45,24,-25.0,20.0,6.75
46,24,-20.0,20.0,6.8
47,24,-15.0,20.0,6.85
48,24,-10.0,20.0,6.9
49,24,-5.0,20.0,6.95
50,24,0.0,20.0,7.0
51,24,5.0,20.0,7.05
52,24,10.0,20.0,7.1
53,24,15.0,20.0,7.15
54,24,20.0,20.0,7.2
55,24,25.0,20.0,7.25
56,24,30.0,20.0,7.3
57,24,35.0,20.0,7.35
58,24,40.0,20.0,7.4
59,24,45.0,20.0,7.45
60,24,50.0,20.0,7.5
61,24,55.0,20.0,7.55
62,24,60.0,20.0,7.6
63,24,65.0,20.0,7.65
64,24,70.0,20.0,7.7
65,24,75.0,20.0,7.75
66,24,80.0,20.0,7.8
67,24,85.0,20.0,7.85
68,24,90.0,20.0,7.9
69,24,95.0,20.0,7.95
70,24,100.0,20.0,8.0
71,24,105.0,20.0,8.05
72,24,110.0,20.0,8.1
73,24,115.0,20.0,8.15
74,24,120.0,20.0,8.2
75,24,125.0,20.0,8.25
76,24,130.0,20.0,8.3
77,24,135.0,20.0,8.35
78,24,140.0,20.0,8.4
79,24,145.0,20.0,8.45
80,24,150.0,20.0,8.5
81,24,155.0,20.0,8.55
82,24,160.0,20.0,8.6
83,24,165.0,20.0,8.65
84,24,170.0,20.0,8.7
85,24,175.0,20.0,8.75
86,24,180.0,20.0,8.8
87,24,185.0,20.0,8.85
88,24,190.0,20.0,8.9
89,24,195.0,20.0,8.95
90,24,200.0,20.0,9.0
91,24,205.0,20.0,9.05
92,24,210.0,20.0,9.1
93,24,215.0,20.0,9.15
94,24,220.0,20.0,9.2
95,24,225.0,20.0,9.25
96,24,230.0,20.0,9.3
97,24,235.0,20.0,9.35
98,24,240.0,20.0,9.4
99,24,245.0,20.0,9.45
100,24,250.0,20.0,9.5
0,25,-250.0,25.0,4.5
1,25,-245.0,25.0,4.55
2,25,-240.0,25.0,4.6
3,25,-235.0,25.0,4.65
4,25,-230.0,25.0,4.7
5,25,-225.0,25.0,4.75
6,25,-220.0,25.0,4.8
7,25,-215.0,25.0,4.85
8,25,-210.0,25.0,4.9
9,25,-205.0,25.0,4.95
10,25,-200.0,25.0,5.0
11,25,-195.0,25.0,5.05
12,25,-190.0,25.0,5.1
13,25,-185.0,25.0,5.15
14,25,-180.0,25.0,5.2
15,25,-175.0,25.0,5.25
16,25,-170.0,25.0,5.3
17,25,-165.0,25.0,5.35
18,25,-160.0,25.0,5.4
19,25,-155.0,25.0,5.45
20,25,-150.0,25.0,5.5
21,25,-145.0,25.0,5.55
22,25,-140.0,25.0,5.6
23,25,-135.0,25.0,5.65
24,25,-130.0,25.0,5.7
25,25,-125.0,25.0,5.75
26,25,-120.0,25.0,5.8
27,25,-115.0,25.0,5.85
28,25,-110.0,25.0,5.9
29,25,-105.0,25.0,5.95
30,25,-100.0,25.0,6.0
31,25,-95.0,25.0,6.05
32,25,-90.0,25.0,6.1
33,25,-85.0,25.0,6.15
34,25,-80.0,25.0,6.2
35,25,-75.0,25.0,6.25
36,25,-70.0,25.0,6.3
37,25,-65.0,25.0,6.35
38,25,-60.0,25.0,6.4
39,25,-55.0,25.0,6.45
40,25,-50.0,25.0,6.5
41,25,-45.0,25.0,6.55
42,25,-40.0,25.0,6.6
43,25,-35.0,25.0,6.65
44,25,-30.0,25.0,6.7
45,25,-25.0,25.0,6.75
46,25,-20.0,25.0,6.8
47,25,-15.0,25.0,6.85
48,25,-10.0,25.0,6.9
49,25,-5.0,25.0,6.95
50,25,0.0,25.0,7.0
51,25,5.0,25.0,7.05
52,25,10.0,25.0,7.1
53,25,15.0,25.0,7.15
54,25,20.0,25.0,7.2
55,25,25.0,25.0,7.25
56,25,30.0,25.0,7.3
57,25,35.0,25.0,7.35
58,25,40.0,25.0,7.4
59,25,45.0,25.0,7.45
60,25,50.0,25.0,7.5
61,25,55.0,25.0,7.55
62,25,60.0,25.0,7.6
63,25,65.0,25.0,7.65
64,25,70.0,25.0,7.7
65,25,75.0,25.0,7.75
66,25,80.0,25.0,7.8
67,25,85.0,25.0,7.85
68,25,90.0,25.0,7.9
69,25,95.0,25.0,7.95
70,25,100.0,25.0,8.0
71,25,105.0,25.0,8.05
72,25,110.0,25.0,8.1
73,25,115.0,25.0,8.15
74,25,120.0,25.0,8.2
75,25,125.0,25.0,8.25
76,25,130.0,25.0,8.3
77,25,135.0,25.0,8.35
78,25,140.0,25.0,8.4
79,25,145.0,25.0,8.45
80,25,150.0,25.0,8.5
81,25,155.0,25.0,8.55
82,25,160.0,25.0,8.6
83,25,165.0,25.0,8.65
84,25,170.0,25.0,8.7
85,25,175.0,25.0,8.75
86,25,180.0,25.0,8.8
87,25,185.0,25.0,8.85
88,25,190.0,25.0,8.9
89,25,195.0,25.0,8.95
90,25,200.0,25.0,9.0
91,25,205.0,25.0,9.05
92,25,210.0,25.0,9.1
93,25,215.0,25.0,9.15
94,25,220.0,25.0,9.2
95,25,225.0,25.0,9.25
96,25,230.0,25.0,9.3
97,25,235.0,25.0,9.35
98,25,240.0,25.0,9.4
99,25,245.0,25.0,9.45
100,25,250.0,25.0,9.5
0,26,-250.0,30.0,4.5
1,26,-245.0,30.0,4.55
2,26,-240.0,30.0,4.6
3,26,-235.0,30.0,4.65
4,26,-230.0,30.0,4.7
5,26,-225.0,30.0,4.75
6,26,-220.0,30.0,4.8
7,26,-215.0,30.0,4.85
8,26,-210.0,30.0,4.9
9,26,-205.0,30.0,4.95
10,26,-200.0,30.0,5.0
11,26,-195.0,30.0,5.05
12,26,-190.0,30.0,5.1
13,26,-185.0,30.0,5.15
14,26,-180.0,30.0,5.2
15,26,-175.0,30.0,5.25
16,26,-170.0,30.0,5.3
17,26,-165.0,30.0,5.35
18,26,-160.0,30.0,5.4
19,26,-155.0,30.0,5.45
20,26,-150.0,30.0,5.5
21,26,-145.0,30.0,5.55
22,26,-140.0,30.0,5.6
23,26,-135.0,30.0,5.65
24,26,-130.0,30.0,5.7
25,26,-125.0,30.0,5.75
26,26,-120.0,30.0,5.8
27,26,-115.0,30.0,5.85
28,26,-110.0,30.0,5.9
29,26,-105.0,30.0,5.95
30,26,-100.0,30.0,6.0
31,26,-95.0,30.0,6.05
32,26,-90.0,30.0,6.1
33,26,-85.0,30.0,6.15
34,26,-80.0,30.0,6.2
35,26,-75.0,30.0,6.25
36,26,-70.0,30.0,6.3
37,26,-65.0,30.0,6.35
38,26,-60.0,30.0,6.4
39,26,-55.0,30.0,6.45
40,26,-50.0,30.0,6.5
41,26,-45.0,30.0,6.55
42,26,-40.0,30.0,6.6
43,26,-35.0,30.0,6.65
44,26,-30.0,30.0,6.7
45,26,-25.0,30.0,6.75
46,26,-20.0,30.0,6.8
47,26,-15.0,30.0,6.85
48,26,-10.0,30.0,6.9
49,26,-5.0,30.0,6.95
50,26,0.0,30.0,7.0
51,26,5.0,30.0,7.05
52,26,10.0,30.0,7.1
53,26,15.0,30.0,7.15
54,26,20.0,30.0,7.2
55,26,25.0,30.0,7.25
56,26,30.0,30.0,7.3
57,26,35.0,30.0,7.35
58,26,40.0,30.0,7.4
59,26,45.0,30.0,7.45
60,26,50.0,30.0,7.5
61,26,55.0,30.0,7.55
62,26,60.0,30.0,7.6
63,26,65.0,30.0,7.65
64,26,70.0,30.0,7.7
65,26,75.0,30.0,7.75
66,26,80.0,30.0,7.8
67,26,85.0,30.0,7.85
68,26,90.0,30.0,7.9
69,26,95.0,30.0,7.95
70,26,100.0,30.0,8.0
71,26,105.0,30.0,8.05
72,26,110.0,30.0,8.1
73,26,115.0,30.0,8.15
74,26,120.0,30.0,8.2
75,26,125.0,30.0,8.25
76,26,130.0,30.0,8.3
77,26,135.0,30.0,8.35
78,26,140.0,30.0,8.4
79,26,145.0,30.0,8.45
80,26,150.0,30.0,8.5
81,26,155.0,30.0,8.55
82,26,160.0,30.0,8.6
83,26,165.0,30.0,8.65
84,26,170.0,30.0,8.7
85,26,175.0,30.0,8.75
86,26,180.0,30.0,8.8
87,26,185.0,30.0,8.85
88,26,190.0,30.0,8.9
89,26,195.0,30.0,8.95
90,26,200.0,30.0,9.0
91,26,205.0,30.0,9.05
92,26,210.0,30.0,9.1
93,26,215.0,30.0,9.15
94,26,220.0,30.0,9.2
95,26,225.0,30.0,9.25
96,26,230.0,30.0,9.3
97,26,235.0,30.0,9.35
98,26,240.0,30.0,9.4
99,26,245.0,30.0,9.45
100,26,250.0,30.0,9.5
0,27,-250.0,35.0,4.5
1,27,-245.0,35.0,4.55
2,27,-240.0,35.0,4.6
3,27,-235.0,35.0,4.65
4,27,-230.0,35.0,4.7
5,27,-225.0,35.0,4.75
6,27,-220.0,35.0,4.8
7,27,-215.0,35.0,4.85
8,27,-210.0,35.0,4.9
9,27,-205.0,35.0,4.95
10,27,-200.0,35.0,5.0
11,27,-195.0,35.0,5.05
12,27,-190.0,35.0,5.1
13,27,-185.0,35.0,5.15
14,27,-180.0,35.0,5.2
15,27,-175.0,35.0,5.25
16,27,-170.0,35.0,5.3
17,27,-165.0,35.0,5.35
18,27,-160.0,35.0,5.4
19,27,-155.0,35.0,5.45
20,27,-150.0,35.0,5.5
21,27,-145.0,35.0,5.55
22,27,-140.0,35.0,5.6
23,27,-135.0,35.0,5.65
24,27,-130.0,35.0,5.7
25,27,-125.0,35.0,5.75
26,27,-120.0,35.0,5.8
27,27,-115.0,35.0,5.85
28,27,-110.0,35.0,5.9
29,27,-105.0,35.0,5.95
30,27,-100.0,35.0,6.0
31,27,-95.0,35.0,6.05
32,27,-90.0,35.0,6.1
33,27,-85.0,35.0,6.15
34,27,-80.0,35.0,6.2
35,27,-75.0,35.0,6.25
36,27,-70.0,35.0,6.3
37,27,-65.0,35.0,6.35
38,27,-60.0,35.0,6.4
39,27,-55.0,35.0,6.45
40,27,-50.0,35.0,6.5
41,27,-45.0,35.0,6.55
42,27,-40.0,35.0,6.6
43,27,-35.0,35.0,6.65
44,27,-30.0,35.0,6.7
45,27,-25.0,35.0,6.75
46,27,-20.0,35.0,6.8
47,27,-15.0,35.0,6.85
48,27,-10.0,35.0,6.9
49,27,-5.0,35.0,6.95
50,27,0.0,35.0,7.0
51,27,5.0,35.0,7.05
52,27,10.0,35.0,7.1
53,27,15.0,35.0,7.15
54,27,20.0,35.0,7.2
55,27,25.0,35.0,7.25
56,27,30.0,35.0,7.3
57,27,35.0,35.0,7.35
58,27,40.0,35.0,7.4
59,27,45.0,35.0,7.45
60,27,50.0,35.0,7.5
61,27,55.0,35.0,7.55
62,27,60.0,35.0,7.6
63,27,65.0,35.0,7.65
64,27,70.0,35.0,7.7
65,27,75.0,35.0,7.75
66,27,80.0,35.0,7.8
67,27,85.0,35.0,7.85
68,27,90.0,35.0,7.9
69,27,95.0,35.0,7.95
70,27,100.0,35.0,8.0
71,27,105.0,35.0,8.05
72,27,110.0,35.0,8.1
73,27,115.0,35.0,8.15
74,27,120.0,35.0,8.2
75,27,125.0,35.0,8.25
76,27,130.0,35.0,8.3
77,27,135.0,35.0,8.35
78,27,140.0,35.0,8.4
79,27,145.0,35.0,8.45
80,27,150.0,35.0,8.5
81,27,155.0,35.0,8.55
82,27,160.0,35.0,8.6
83,27,165.0,35.0,8.65
84,27,170.0,35.0,8.7
85,27,175.0,35.0,8.75
86,27,180.0,35.0,8.8
87,27,185.0,35.0,8.85
88,27,190.0,35.0,8.9
89,27,195.0,35.0,8.95
90,27,200.0,35.0,9.0
91,27,205.0,35.0,9.05
92,27,210.0,35.0,9.1
93,27,215.0,35.0,9.15
94,27,220.0,35.0,9.2
95,27,225.0,35.0,9.25
96,27,230.0,35.0,9.3
97,27,235.0,35.0,9.35
98,27,240.0,35.0,9.4
99,27,245.0,35.0,9.45
100,27,250.0,35.0,9.5
0,28,-250.0,40.0,4.5
1,28,-245.0,40.0,4.55
2,28,-240.0,40.0,4.6
3,28,-235.0,40.0,4.65
4,28,-230.0,40.0,4.7
5,28,-225.0,40.0,4.75
6,28,-220.0,40.0,4.8
7,28,-215.0,40.0,4.85
8,28,-210.0,40.0,4.9
9,28,-205.0,40.0,4.95
10,28,-200.0,40.0,5.0
11,28,-195.0,40.0,5.05
12,28,-190.0,40.0,5.1
13,28,-185.0,40.0,5.15
14,28,-180.0,40.0,5.2
15,28,-175.0,40.0,5.25
16,28,-170.0,40.0,5.3
17,28,-165.0,40.0,5.35
18,28,-160.0,40.0,5.4
19,28,-155.0,40.0,5.45
20,28,-150.0,40.0,5.5
21,28,-145.0,40.0,5.55
22,28,-140.0,40.0,5.6
23,28,-135.0,40.0,5.65
24,28,-130.0,40.0,5.7
25,28,-125.0,40.0,5.75
26,28,-120.0,40.0,5.8
27,28,-115.0,40.0,5.85
28,28,-110.0,40.0,5.9
29,28,-105.0,40.0,5.95
30,28,-100.0,40.0,6.0
31,28,-95.0,40.0,6.05
32,28,-90.0,40.0,6.1
33,28,-85.0,40.0,6.15
34,28,-80.0,40.0,6.2
35,28,-75.0,40.0,6.25
36,28,-70.0,40.0,6.3
37,28,-65.0,40.0,6.35
38,28,-60.0,40.0,6.4
39,28,-55.0,40.0,6.45
40,28,-50.0,40.0,6.5
41,28,-45.0,40.0,6.55
42,28,-40.0,40.0,6.6
43,28,-35.0,40.0,6.65
44,28,-30.0,40.0,6.7
45,28,-25.0,40.0,6.75
46,28,-20.0,40.0,6.8
47,28,-15.0,40.0,6.85
48,28,-10.0,40.0,6.9
49,28,-5.0,40.0,6.95
50,28,0.0,40.0,7.0
51,28,5.0,40.0,7.05
52,28,10.0,40.0,7.1
53,28,15.0,40.0,7.15
54,28,20.0,40.0,7.2
55,28,25.0,40.0,7.25
56,28,30.0,40.0,7.3
57,28,35.0,40.0,7.35
58,28,40.0,40.0,7.4
59,28,45.0,40.0,7.45
60,28,50.0,40.0,7.5
61,28,55.0,40.0,7.55
62,28,60.0,40.0,7.6
63,28,65.0,40.0,7.65
64,28,70.0,40.0,7.7
65,28,75.0,40.0,7.75
66,28,80.0,40.0,7.8
67,28,85.0,40.0,7.85
68,28,90.0,40.0,7.9
69,28,95.0,40.0,7.95
70,28,100.0,40.0,8.0
71,28,105.0,40.0,8.05
72,28,110.0,40.0,8.1
73,28,115.0,40.0,8.15
74,28,120.0,40.0,8.2
75,28,125.0,40.0,8.25
76,28,130.0,40.0,8.3
77,28,135.0,40.0,8.35
78,28,140.0,40.0,8.4
79,28,145.0,40.0,8.45
80,28,150.0,40.0,8.5
81,28,155.0,40.0,8.55
82,28,160.0,40.0,8.6
83,28,165.0,40.0,8.65
84,28,170.0,40.0,8.7
85,28,175.0,40.0,8.75
86,28,180.0,40.0,8.8
87,28,185.0,40.0,8.85
88,28,190.0,40.0,8.9
89,28,195.0,40.0,8.95
90,28,200.0,40.0,9.0
91,28,205.0,40.0,9.05
92,28,210.0,40.0,9.1
93,28,215.0,40.0,9.15
94,28,220.0,40.0,9.2
95,28,225.0,40.0,9.25
96,28,230.0,40.0,9.3
97,28,235.0,40.0,9.35
98,28,240.0,40.0,9.4
99,28,245.0,40.0,9.45
100,28,250.0,40.0,9.5
0,29,-250.0,45.0,4.5
1,29,-245.0,45.0,4.55
2,29,-240.0,45.0,4.6
3,29,-235.0,45.0,4.65
4,29,-230.0,45.0,4.7
5,29,-225.0,45.0,4.75
6,29,-220.0,45.0,4.8
7,29,-215.0,45.0,4.85
8,29,-210.0,45.0,4.9
9,29,-205.0,45.0,4.95
10,29,-200.0,45.0,5.0
11,29,-195.0,45.0,5.05
12,29,-190.0,45.0,5.1
13,29,-185.0,45.0,5.15
14,29,-180.0,45.0,5.2
15,29,-175.0,45.0,5.25
16,29,-170.0,45.0,5.3
17,29,-165.0,45.0,5.35
18,29,-160.0,45.0,5.4
19,29,-155.0,45.0,5.45
20,29,-150.0,45.0,5.5
21,29,-145.0,45.0,5.55
22,29,-140.0,45.0,5.6
23,29,-135.0,45.0,5.65
24,29,-130.0,45.0,5.7
25,29,-125.0,45.0,5.75
26,29,-120.0,45.0,5.8
27,29,-115.0,45.0,5.85
28,29,-110.0,45.0,5.9
29,29,-105.0,45.0,5.95
30,29,-100.0,45.0,6.0
31,29,-95.0,45.0,6.05
32,29,-90.0,45.0,6.1
33,29,-85.0,45.0,6.15
34,29,-80.0,45.0,6.2
35,29,-75.0,45.0,6.25
36,29,-70.0,45.0,6.3
37,29,-65.0,45.0,6.35
38,29,-60.0,45.0,6.4
39,29,-55.0,45.0,6.45
40,29,-50.0,45.0,6.5
41,29,-45.0,45.0,6.55
42,29,-40.0,45.0,6.6
43,29,-35.0,45.0,6.65
44,29,-30.0,45.0,6.7
45,29,-25.0,45.0,6.75
46,29,-20.0,45.0,6.8
47,29,-15.0,45.0,6.85
48,29,-10.0,45.0,6.9
49,29,-5.0,45.0,6.95
50,29,0.0,45.0,7.0
51,29,5.0,45.0,7.05
52,29,10.0,45.0,7.1
53,29,15.0,45.0,7.15
54,29,20.0,45.0,7.2
55,29,25.0,45.0,7.25
56,29,30.0,45.0,7.3
57,29,35.0,45.0,7.35
58,29,40.0,45.0,7.4
59,29,45.0,45.0,7.45
60,29,50.0,45.0,7.5
61,29,55.0,45.0,7.55
62,29,60.0,45.0,7.6
63,29,65.0,45.0,7.65
64,29,70.0,45.0,7.7
65,29,75.0,45.0,7.75
66,29,80.0,45.0,7.8
67,29,85.0,45.0,7.85
68,29,90.0,45.0,7.9
69,29,95.0,45.0,7.95
70,29,100.0,45.0,8.0
71,29,105.0,45.0,8.05
72,29,110.0,45.0,8.1
73,29,115.0,45.0,8.15
74,29,120.0,45.0,8.2
75,29,125.0,45.0,8.25
76,29,130.0,45.0,8.3
77,29,135.0,45.0,8.35
78,29,140.0,45.0,8.4
79,29,145.0,45.0,8.45
80,29,150.0,45.0,8.5
81,29,155.0,45.0,8.55
82,29,160.0,45.0,8.6
83,29,165.0,45.0,8.65
84,29,170.0,45.0,8.7
85,29,175.0,45.0,8.75
86,29,180.0,45.0,8.8
87,29,185.0,45.0,8.85
88,29,190.0,45.0,8.9
89,29,195.0,45.0,8.95
90,29,200.0,45.0,9.0
91,29,205.0,45.0,9.05
92,29,210.0,45.0,9.1
93,29,215.0,45.0,9.15
94,29,220.0,45.0,9.2
95,29,225.0,45.0,9.25
96,29,230.0,45.0,9.3
97,29,235.0,45.0,9.35
98,29,240.0,45.0,9.4
99,29,245.0,45.0,9.45
100,29,250.0,45.0,9.5
0,30,-250.0,50.0,4.5
1,30,-245.0,50.0,4.55
2,30,-240.0,50.0,4.6
3,30,-235.0,50.0,4.65
4,30,-230.0,50.0,4.7
5,30,-225.0,50.0,4.75
6,30,-220.0,50.0,4.8
7,30,-215.0,50.0,4.85
8,30,-210.0,50.0,4.9
9,30,-205.0,50.0,4.95
10,30,-200.0,50.0,5.0
11,30,-195.0,50.0,5.05
12,30,-190.0,50.0,5.1
13,30,-185.0,50.0,5.15
14,30,-180.0,50.0,5.2
15,30,-175.0,50.0,5.25
16,30,-170.0,50.0,5.3
17,30,-165.0,50.0,5.35
18,30,-160.0,50.0,5.4
19,30,-155.0,50.0,5.45
20,30,-150.0,50.0,5.5
21,30,-145.0,50.0,5.55
22,30,-140.0,50.0,5.6
23,30,-135.0,50.0,5.65
24,30,-130.0,50.0,5.7
25,30,-125.0,50.0,5.75
26,30,-120.0,50.0,5.8
27,30,-115.0,50.0,5.85
28,30,-110.0,50.0,5.9
29,30,-105.0,50.0,5.95
30,30,-100.0,50.0,6.0
31,30,-95.0,50.0,6.05
32,30,-90.0,50.0,6.1
33,30,-85.0,50.0,6.15
34,30,-80.0,50.0,6.2
35,30,-75.0,50.0,6.25
36,30,-70.0,50.0,6.3
37,30,-65.0,50.0,6.35
38,30,-60.0,50.0,6.4
39,30,-55.0,50.0,6.45
40,30,-50.0,50.0,6.5
41,30,-45.0,50.0,6.55
42,30,-40.0,50.0,6.6
43,30,-35.0,50.0,6.65
44,30,-30.0,50.0,6.7
45,30,-25.0,50.0,6.75
46,30,-20.0,50.0,6.8
47,30,-15.0,50.0,6.85
48,30,-10.0,50.0,6.9
49,30,-5.0,50.0,6.95
50,30,0.0,50.0,7.0
51,30,5.0,50.0,7.05
52,30,10.0,50.0,7.1
53,30,15.0,50.0,7.15
54,30,20.0,50.0,7.2
55,30,25.0,50.0,7.25
56,30,30.0,50.0,7.3
57,30,35.0,50.0,7.35
58,30,40.0,50.0,7.4
59,30,45.0,50.0,7.45
60,30,50.0,50.0,7.5
61,30,55.0,50.0,7.55
62,30,60.0,50.0,7.6
63,30,65.0,50.0,7.65
64,30,70.0,50.0,7.7
65,30,75.0,50.0,7.75
66,30,80.0,50.0,7.8
67,30,85.0,50.0,7.85
68,30,90.0,50.0,7.9
69,30,95.0,50.0,7.95
70,30,100.0,50.0,8.0
71,30,105.0,50.0,8.05
72,30,110.0,50.0,8.1
73,30,115.0,50.0,8.15
74,30,120.0,50.0,8.2
75,30,125.0,50.0,8.25
76,30,130.0,50.0,8.3
77,30,135.0,50.0,8.35
78,30,140.0,50.0,8.4
79,30,145.0,50.0,8.45
80,30,150.0,50.0,8.5
81,30,155.0,50.0,8.55
82,30,160.0,50.0,8.6
83,30,165.0,50.0,8.65
84,30,170.0,50.0,8.7
85,30,175.0,50.0,8.75
86,30,180.0,50.0,8.8
87,30,185.0,50.0,8.85
88,30,190.0,50.0,8.9
89,30,195.0,50.0,8.95
90,30,200.0,50.0,9.0
91,30,205.0,50.0,9.05
92,30,210.0,50.0,9.1
93,30,215.0,50.0,9.15
94,30,220.0,50.0,9.2
95,30,225.0,50.0,9.25
96,30,230.0,50.0,9.3
97,30,235.0,50.0,9.35
98,30,240.0,50.0,9.4
99,30,245.0,50.0,9.45
100,30,250.0,50.0,9.5
0,31,-250.0,55.0,4.5
1,31,-245.0,55.0,4.55
2,31,-240.0,55.0,4.6
3,31,-235.0,55.0,4.65
4,31,-230.0,55.0,4.7
5,31,-225.0,55.0,4.75
6,31,-220.0,55.0,4.8
7,31,-215.0,55.0,4.85
8,31,-210.0,55.0,4.9
9,31,-205.0,55.0,4.95
10,31,-200.0,55.0,5.0
11,31,-195.0,55.0,5.05
12,31,-190.0,55.0,5.1
13,31,-185.0,55.0,5.15
14,31,-180.0,55.0,5.2
15,31,-175.0,55.0,5.25
16,31,-170.0,55.0,5.3
17,31,-165.0,55.0,5.35
18,31,-160.0,55.0,5.4
19,31,-155.0,55.0,5.45
20,31,-150.0,55.0,5.5
21,31,-145.0,55.0,5.55
22,31,-140.0,55.0,5.6
23,31,-135.0,55.0,5.65
24,31,-130.0,55.0,5.7
25,31,-125.0,55.0,5.75
26,31,-120.0,55.0,5.8
27,31,-115.0,55.0,5.85
28,31,-110.0,55.0,5.9
29,31,-105.0,55.0,5.95
30,31,-100.0,55.0,6.0
31,31,-95.0,55.0,6.05
32,31,-90.0,55.0,6.1
33,31,-85.0,55.0,6.15
34,31,-80.0,55.0,6.2
35,31,-75.0,55.0,6.25
36,31,-70.0,55.0,6.3
37,31,-65.0,55.0,6.35
38,31,-60.0,55.0,6.4
39,31,-55.0,55.0,6.45
40,31,-50.0,55.0,6.5
41,31,-45.0,55.0,6.55
42,31,-40.0,55.0,6.6
43,31,-35.0,55.0,6.65
44,31,-30.0,55.0,6.7
45,31,-25.0,55.0,6.75
46,31,-20.0,55.0,6.8
47,31,-15.0,55.0,6.85
48,31,-10.0,55.0,6.9
49,31,-5.0,55.0,6.95
50,31,0.0,55.0,7.0
51,31,5.0,55.0,7.05
52,31,10.0,55.0,7.1
53,31,15.0,55.0,7.15
54,31,20.0,55.0,7.2
55,31,25.0,55.0,7.25
56,31,30.0,55.0,7.3
57,31,35.0,55.0,7.35
58,31,40.0,55.0,7.4
59,31,45.0,55.0,7.45
60,31,50.0,55.0,7.5
61,31,55.0,55.0,7.55
62,31,60.0,55.0,7.6
63,31,65.0,55.0,7.65
64,31,70.0,55.0,7.7
65,31,75.0,55.0,7.75
66,31,80.0,55.0,7.8
67,31,85.0,55.0,7.85
68,31,90.0,55.0,7.9
69,31,95.0,55.0,7.95
70,31,100.0,55.0,8.0
71,31,105.0,55.0,8.05
72,31,110.0,55.0,8.1
73,31,115.0,55.0,8.15
74,31,120.0,55.0,8.2
75,31,125.0,55.0,8.25
76,31,130.0,55.0,8.3
77,31,135.0,55.0,8.35
78,31,140.0,55.0,8.4
79,31,145.0,55.0,8.45
80,31,150.0,55.0,8.5
81,31,155.0,55.0,8.55
82,31,160.0,55.0,8.6
83,31,165.0,55.0,8.65
84,31,170.0,55.0,8.7
85,31,175.0,55.0,8.75
86,31,180.0,55.0,8.8
87,31,185.0,55.0,8.85
88,31,190.0,55.0,8.9
89,31,195.0,55.0,8.95
90,31,200.0,55.0,9.0
91,31,205.0,55.0,9.05
92,31,210.0,55.0,9.1
93,31,215.0,55.0,9.15
94,31,220.0,55.0,9.2
95,31,225.0,55.0,9.25
96,31,230.0,55.0,9.3
97,31,235.0,55.0,9.35
98,31,240.0,55.0,9.4
99,31,245.0,55.0,9.45
100,31,250.0,55.0,9.5
0,32,-250.0,60.0,4.5
1,32,-245.0,60.0,4.55
2,32,-240.0,60.0,4.6
3,32,-235.0,60.0,4.65
4,32,-230.0,60.0,4.7
5,32,-225.0,60.0,4.75
6,32,-220.0,60.0,4.8
7,32,-215.0,60.0,4.85
8,32,-210.0,60.0,4.9
9,32,-205.0,60.0,4.95
10,32,-200.0,60.0,5.0
11,32,-195.0,60.0,5.05
12,32,-190.0,60.0,5.1
13,32,-185.0,60.0,5.15
14,32,-180.0,60.0,5.2
15,32,-175.0,60.0,5.25
16,32,-170.0,60.0,5.3
17,32,-165.0,60.0,5.35
18,32,-160.0,60.0,5.4
19,32,-155.0,60.0,5.45
20,32,-150.0,60.0,5.5
21,32,-145.0,60.0,5.55
22,32,-140.0,60.0,5.6
23,32,-135.0,60.0,5.65
24,32,-130.0,60.0,5.7
25,32,-125.0,60.0,5.75
26,32,-120.0,60.0,5.8
27,32,-115.0,60.0,5.85
28,32,-110.0,60.0,5.9
29,32,-105.0,60.0,5.95
30,32,-100.0,60.0,6.0
